date,location,total_cases,total_deaths,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,new_cases_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_100k,handwashing_facilities
2020-04-01,Estonia,745,4,30,1,561.612,3.015,22.615,0.754,15760.0,1375.0,11.880999999999998,1.037,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-02,Estonia,779,5,34,1,587.242,3.7689999999999997,25.631,0.754,18266.0,2506.0,13.77,1.889,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-03,Estonia,858,11,79,6,646.7959999999999,8.292,59.553000000000004,4.523,19799.0,1533.0,14.925,1.156,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-04,Estonia,961,12,103,1,724.442,9.046,77.646,0.754,20985.0,1186.0,15.819,0.894,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-05,Estonia,1018,13,57,1,767.4110000000001,9.8,42.968999999999994,0.754,21844.0,859.0,16.467,0.648,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-06,Estonia,1097,15,79,2,826.9639999999999,11.308,59.553000000000004,1.508,23523.0,1679.0,17.733,1.266,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-07,Estonia,1108,19,11,4,835.2560000000001,14.323,8.292,3.015,24795.0,1272.0,18.691,0.9590000000000001,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-08,Estonia,1149,21,41,2,866.164,15.831,30.906999999999996,1.508,26400.0,1605.0,19.901,1.21,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-09,Estonia,1185,24,36,3,893.302,18.092,27.138,2.262,27866.0,1466.0,21.006999999999998,1.105,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-10,Estonia,1207,24,22,0,909.887,18.092,16.585,0.0,29436.0,1570.0,22.19,1.1840000000000002,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-11,Estonia,1258,24,51,0,948.332,18.092,38.446,0.0,30331.0,895.0,22.865,0.675,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-12,Estonia,1304,24,46,0,983.0089999999999,18.092,34.677,0.0,30740.0,409.0,23.173000000000002,0.308,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-13,Estonia,1309,25,5,1,986.778,18.846,3.7689999999999997,0.754,32248.0,1508.0,24.31,1.137,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-14,Estonia,1332,28,23,3,1004.117,21.108,17.338,2.262,33954.0,1706.0,25.596,1.286,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-15,Estonia,1373,31,41,3,1035.024,23.369,30.906999999999996,2.262,36003.0,2049.0,27.141,1.545,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-16,Estonia,1402,35,29,4,1056.886,26.384,21.861,3.015,37575.0,1572.0,28.326,1.185,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-17,Estonia,1434,36,32,1,1081.009,27.138,24.123,0.754,39585.0,2010.0,29.840999999999998,1.515,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-18,Estonia,1459,38,25,2,1099.855,28.646,18.846,1.508,40307.0,722.0,30.385,0.544,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-19,Estonia,1512,38,53,0,1139.808,28.646,39.954,0.0,40906.0,599.0,30.837,0.452,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-20,Estonia,1528,40,16,2,1151.87,30.154,12.061,1.508,42195.0,1289.0,31.808000000000003,0.972,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-21,Estonia,1535,40,7,0,1157.147,30.154,5.277,0.0,43615.0,1420.0,32.879,1.07,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-22,Estonia,1552,43,17,3,1169.962,32.415,12.815,2.262,45160.0,1545.0,34.043,1.165,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-23,Estonia,1559,44,7,1,1175.239,33.169000000000004,5.277,0.754,46259.0,1099.0,34.872,0.828,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-24,Estonia,1592,45,33,1,1200.115,33.923,24.877,0.754,47309.0,1050.0,35.663000000000004,0.792,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-25,Estonia,1605,46,13,1,1209.915,34.677,9.8,0.754,47912.0,603.0,36.118,0.455,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-26,Estonia,1635,46,30,0,1232.531,34.677,22.615,0.0,48381.0,469.0,36.472,0.354,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-27,Estonia,1643,49,8,3,1238.5610000000001,36.938,6.031000000000001,2.262,49489.0,1108.0,37.306999999999995,0.835,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-28,Estonia,1647,50,4,1,1241.577,37.692,3.015,0.754,51159.0,1670.0,38.566,1.2590000000000001,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-29,Estonia,1660,50,13,0,1251.377,37.692,9.8,0.0,52719.0,1560.0,39.742,1.176,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-04-30,Estonia,1666,50,6,0,1255.9,37.692,4.523,0.0,53746.0,1027.0,40.516,0.774,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-01,Estonia,1689,52,23,2,1273.238,39.2,17.338,1.508,54440.0,694.0,41.038999999999994,0.523,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-02,Estonia,1694,52,5,0,1277.007,39.2,3.7689999999999997,0.0,55174.0,734.0,41.592,0.5529999999999999,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-03,Estonia,1699,53,5,1,1280.777,39.954,3.7689999999999997,0.754,55751.0,577.0,42.027,0.435,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-04,Estonia,1700,55,1,2,1281.53,41.461000000000006,0.754,1.508,57399.0,1648.0,43.27,1.242,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-05,Estonia,1703,55,3,0,1283.792,41.461000000000006,2.262,0.0,58937.0,1538.0,44.428999999999995,1.159,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-06,Estonia,1711,55,8,0,1289.823,41.461000000000006,6.031000000000001,0.0,60475.0,1538.0,45.589,1.159,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-07,Estonia,1713,55,2,0,1291.33,41.461000000000006,1.508,0.0,61751.0,1276.0,46.55,0.9620000000000001,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-08,Estonia,1720,56,7,1,1296.607,42.215,5.277,0.754,62701.0,950.0,47.266999999999996,0.716,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-09,Estonia,1725,56,5,0,1300.376,42.215,3.7689999999999997,0.0,63350.0,649.0,47.756,0.489,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-10,Estonia,1733,60,8,4,1306.407,45.23,6.031000000000001,3.015,63941.0,591.0,48.201,0.446,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-11,Estonia,1739,60,6,0,1310.93,45.23,4.523,0.0,64953.0,1012.0,48.964,0.763,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-12,Estonia,1741,61,2,1,1312.4379999999999,45.983999999999995,1.508,0.754,66079.0,1126.0,49.813,0.8490000000000001,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-13,Estonia,1746,61,5,0,1316.207,45.983999999999995,3.7689999999999997,0.0,67119.0,1040.0,50.597,0.784,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-14,Estonia,1751,61,5,0,1319.976,45.983999999999995,3.7689999999999997,0.0,68084.0,965.0,51.325,0.727,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-15,Estonia,1758,62,7,1,1325.253,46.738,5.277,0.754,68829.0,745.0,51.886,0.562,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-16,Estonia,1766,63,8,1,1331.2839999999999,47.492,6.031000000000001,0.754,69506.0,677.0,52.396,0.51,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-17,Estonia,1770,63,4,0,1334.299,47.492,3.015,0.0,70173.0,667.0,52.898999999999994,0.503,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-18,Estonia,1774,63,4,0,1337.315,47.492,3.015,0.0,71429.0,1256.0,53.846000000000004,0.9470000000000001,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-19,Estonia,1784,64,10,1,1344.8529999999998,48.246,7.537999999999999,0.754,72448.0,1019.0,54.614,0.768,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-20,Estonia,1791,64,7,0,1350.13,48.246,5.277,0.0,73721.0,1273.0,55.574,0.96,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-21,Estonia,1794,64,3,0,1352.391,48.246,2.262,0.0,74597.0,876.0,56.233999999999995,0.66,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-22,Estonia,1800,64,6,0,1356.914,48.246,4.523,0.0,75246.0,649.0,56.724,0.489,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-23,Estonia,1807,64,7,0,1362.191,48.246,5.277,0.0,75773.0,527.0,57.121,0.397,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-24,Estonia,1821,64,14,0,1372.745,48.246,10.554,0.0,76583.0,810.0,57.731,0.611,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-25,Estonia,1823,64,2,0,1374.253,48.246,1.508,0.0,78079.0,1496.0,58.858999999999995,1.128,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-26,Estonia,1824,65,1,1,1375.007,49.0,0.754,0.754,79606.0,1527.0,60.01,1.151,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-27,Estonia,1834,65,10,0,1382.545,49.0,7.537999999999999,0.0,,,,,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-05-28,Estonia,1840,66,6,1,1387.068,49.754,4.523,0.754,,,,,1326539.0,31.033,42.7,19.452,13.491,29481.252,4.69,
2020-03-14,Ethiopia,1,0,1,0,0.009000000000000001,0.0,0.009000000000000001,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-15,Ethiopia,1,0,0,0,0.009000000000000001,0.0,0.0,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-16,Ethiopia,4,0,3,0,0.035,0.0,0.026000000000000002,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-17,Ethiopia,5,0,1,0,0.043,0.0,0.009000000000000001,0.0,79.0,,0.001,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-18,Ethiopia,5,0,0,0,0.043,0.0,0.0,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-19,Ethiopia,6,0,1,0,0.052000000000000005,0.0,0.009000000000000001,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-20,Ethiopia,7,0,1,0,0.061,0.0,0.009000000000000001,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-21,Ethiopia,9,0,2,0,0.078,0.0,0.017,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-22,Ethiopia,9,0,0,0,0.078,0.0,0.0,0.0,392.0,,0.003,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-23,Ethiopia,11,0,2,0,0.096,0.0,0.017,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-24,Ethiopia,11,0,0,0,0.096,0.0,0.0,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-25,Ethiopia,11,0,0,0,0.096,0.0,0.0,0.0,576.0,,0.005,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-26,Ethiopia,12,0,1,0,0.10400000000000001,0.0,0.009000000000000001,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-27,Ethiopia,12,0,0,0,0.10400000000000001,0.0,0.0,0.0,718.0,,0.006,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-28,Ethiopia,16,0,4,0,0.139,0.0,0.035,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-29,Ethiopia,16,0,0,0,0.139,0.0,0.0,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-30,Ethiopia,16,0,0,0,0.139,0.0,0.0,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-03-31,Ethiopia,23,0,7,0,0.2,0.0,0.061,0.0,1013.0,,0.009000000000000001,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-01,Ethiopia,25,0,2,0,0.217,0.0,0.017,0.0,1083.0,70.0,0.009000000000000001,0.001,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-02,Ethiopia,29,0,4,0,0.252,0.0,0.035,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-03,Ethiopia,29,0,0,0,0.252,0.0,0.0,0.0,1222.0,,0.011000000000000001,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-04,Ethiopia,35,0,6,0,0.304,0.0,0.052000000000000005,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-05,Ethiopia,38,0,3,0,0.331,0.0,0.026000000000000002,0.0,1843.0,,0.016,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-06,Ethiopia,43,2,5,2,0.374,0.017,0.043,0.017,2007.0,164.0,0.017,0.001,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-07,Ethiopia,44,2,1,0,0.38299999999999995,0.017,0.009000000000000001,0.0,2271.0,264.0,0.02,0.002,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-08,Ethiopia,52,2,8,0,0.452,0.017,0.07,0.0,2496.0,225.0,0.022000000000000002,0.002,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-09,Ethiopia,55,2,3,0,0.478,0.017,0.026000000000000002,0.0,2790.0,294.0,0.024,0.003,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-10,Ethiopia,56,2,1,0,0.48700000000000004,0.017,0.009000000000000001,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
2020-04-11,Ethiopia,65,2,9,0,0.565,0.017,0.078,0.0,,,,,114963583.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,0.3,7.96
